"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Iodine deficiency","0.1","0.07332","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Other digestive diseases","10.4","10.44919","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Gout","0.0","0.02612","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Other musculoskeletal disorders","1.7","1.67836","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Skin diseases","0.1","0.05907","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Nutritional deficiencies","1.2","1.20239","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Meningitis","1.5","1.46678","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Other nutritional deficiencies","0.1","0.07899","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Childhood-cluster diseases","0.0","0.03654","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Hookworm disease","0.0","0.00259","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Breast cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Leishmaniasis","0.3","0.27256","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Vitamin A deficiency","0.0","0.01082","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Ischaemic heart disease","208.3","208.34441","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Whooping cough","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Respiratory diseases","60.0","60.03762","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Melanoma and other skin cancers","1.8","1.75195","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Congenital heart anomalies","2.5","2.50599","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Other neurological conditions","1.1","1.11466","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Schistosomiasis","0.1","0.07821","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Rabies","0.2","0.16840","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Peptic ulcer disease","27.5","27.51598","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Respiratory diseases","330.4","330.44269","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Mouth and oropharynx cancers","0.1","0.12217","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Communicable & other Group I","58.9","58.92403","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Injuries","138.2","138.21460","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Self-harm","1.3","1.26828","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Other genitourinary diseases","2.9","2.90625","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","STDs excluding HIV","0.0","0.02673","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Schistosomiasis","0.3","0.30331","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Multiple sclerosis","0.2","0.19521","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Other nutritional deficiencies","0.0","0.01463","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Communicable & other Group I","71.5","71.52033","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Leukaemia","10.8","10.76308","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Digestive diseases","0.8","0.82722","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Nutritional deficiencies","4.3","4.26876","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Other genitourinary diseases","0.3","0.33914","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Other musculoskeletal disorders","0.1","0.09854","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Drowning","8.0","8.01827","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","other sense organ disorders","0.0","0.03711","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Cirrhosis of the liver","45.1","45.13527","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","HIV/AIDS","1.9","1.94431","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Parasitic and vector diseases","0.3","0.33518","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Genitourinary diseases","11.6","11.63505","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Otitis media","0.0","0.00851","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Meningitis","1.6","1.57727","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Parasitic and vector diseases","1.8","1.80765","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Hypertensive heart disease","22.0","22.04632","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Congenital heart anomalies","0.3","0.34274","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Chlamydia","0.0","0.00574","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Acute hepatitis C","0.7","0.68720","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Stomach cancer","240.1","240.08139","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Stroke","394.2","394.16071","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Acute hepatitis C","0.2","0.23891","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Malaria","0.1","0.09698","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Ascariasis","0.0","0.00818","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Digestive diseases","1.2","1.18408","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Cervix uteri cancer","5.9","5.89744","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Other neurological conditions","12.6","12.55003","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Corpus uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Neural tube defects","0.0","0.03379","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Colon and rectum cancers","10.2","10.19419","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Unipolar depressive disorders","0.0","0.01052","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Drug use disorders","1.1","1.07782","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Preterm birth complications","11.2","11.16000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Cervix uteri cancer","6.2","6.17307","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Appendicitis","0.1","0.12997","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Drowning","3.9","3.87404","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Childhood-cluster diseases","0.3","0.28673","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Trichuriasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Chronic obstructive pulmonary disease","664.9","664.89783","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Breast cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Other congenital anomalies","0.3","0.32830","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Gout","0.0","0.04347","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Birth asphyxia and birth trauma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Chronic obstructive pulmonary disease","0.3","0.25021","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Skin diseases","0.1","0.12054","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Childhood-cluster diseases","0.3","0.25487","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Birth asphyxia and birth trauma","0.0","0.00111","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Osteoarthritis","0.1","0.07723","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Otitis media","0.0","0.02175","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Other genitourinary diseases","5.1","5.05706","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Musculoskeletal diseases","2.4","2.40305","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Other chromosomal anomalies","0.0","0.04151","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Other musculoskeletal disorders","12.0","12.04719","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Other neurological conditions","0.9","0.93227","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Ischaemic heart disease","3.6","3.55487","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Intestinal nematode infections","0.0","0.01713","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Collective violence and legal intervention","0.5","0.48907","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Rheumatoid arthritis","0.6","0.59630","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Interpersonal violence","13.4","13.36826","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Other STDs","0.1","0.05198","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Appendicitis","0.3","0.25184","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Encephalitis","0.2","0.16205","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Trichuriasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Trachea, bronchus, lung cancers","23.6","23.56528","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Trypanosomiasis","0.6","0.60575","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Sense organ diseases","0.0","0.00351","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Leukaemia","10.2","10.20996","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Bladder cancer","0.0","0.01666","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Ovary cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Hypertensive heart disease","14.2","14.18046","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Rheumatoid arthritis","0.5","0.46634","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Bipolar disorder","0.0","0.00094","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","HIV/AIDS","5.2","5.22609","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Congenital anomalies","5.7","5.65251","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Respiratory diseases","1,042.1","1042.14197","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Leukaemia","26.2","26.17352","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Malignant neoplasms","5.0","5.00997","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Drowning","2.8","2.77593","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Lower respiratory infections","274.0","273.99719","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Lymphomas, multiple myeloma","9.4","9.43997","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Idiopathic intellectual disability","0.0","0.00694","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Down's syndrome","0.0","0.04710","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Cardiomyopathy, myocarditis, endocarditis","5.7","5.68625","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Cataracts","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Cervix uteri cancer","14.0","14.04424","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Pancreas cancer","37.9","37.92678","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Acute hepatitis B","8.0","8.01401","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Oesophagus cancer","61.7","61.71362","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Chlamydia","0.0","0.02422","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Cirrhosis of the liver","9.4","9.38903","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Other musculoskeletal disorders","1.2","1.15631","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Diarrhoeal diseases","0.8","0.78263","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Chlamydia","0.0","0.02893","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Chronic obstructive pulmonary disease","21.0","20.99798","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","HIV/AIDS","5.2","5.19423","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Leprosy","0.0","0.04810","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Anxiety disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Maternal conditions","0.0","0.00752","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Respiratory infections","3.1","3.06617","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Endocrine, blood, immune disorders","1.3","1.27389","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Mental and behavioral disorders","3.9","3.93654","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Other musculoskeletal disorders","0.3","0.28296","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Trachoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Rheumatoid arthritis","1.0","0.96875","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Parkinson's disease","1.7","1.73196","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Diarrhoeal diseases","3.7","3.71162","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Ascariasis","0.0","0.03132","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Noncommunicable diseases","1837.1","1837.09998","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Falls","11.0","10.96533","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Acute hepatitis B","2.9","2.86093","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Chlamydia","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Corpus uteri cancer","0.1","0.14676","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Alzheimer's disease and other dementias","0.2","0.15064","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Dengue","0.1","0.07735","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Malaria","0.5","0.54477","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Musculoskeletal diseases","1.6","1.63467","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Malaria","0.2","0.15582","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Oesophagus cancer","1.0","1.04195","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Diabetes mellitus","75.4","75.36449","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Otitis media","0.0","0.00431","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Vitamin A deficiency","0.0","0.00494","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Whooping cough","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Childhood-cluster diseases","0.6","0.60233","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Maternal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","HIV/AIDS","9.9","9.88348","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Noncommunicable diseases","2281.1","2281.11694","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Cardiomyopathy, myocarditis, endocarditis","0.8","0.75237","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Respiratory infections","4.6","4.57370","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Poisonings","2.6","2.63828","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Other respiratory diseases","19.4","19.40325","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Respiratory diseases","60.1","60.12006","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Lower respiratory infections","9.6","9.59557","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Communicable & other Group I","12.8","12.80560","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Alcohol use disorders","6.0","5.97989","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Malignant neoplasms","105.5","105.48720","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Digestive diseases","46.1","46.10498","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Leprosy","0.0","0.00318","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Onchocerciasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Other chromosomal anomalies","0.0","0.03144","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Congenital heart anomalies","0.4","0.36934","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Iron-deficiency anaemia","0.8","0.82079","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Onchocerciasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Congenital anomalies","2.7","2.65571","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Meningitis","1.6","1.58386","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Skin diseases","0.8","0.84484","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","other sense organ disorders","0.0","0.00139","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Osteoarthritis","0.9","0.90462","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","other sense organ disorders","0.0","0.00173","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Gynecological diseases","0.2","0.17345","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Tetanus","0.1","0.08172","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Gonorrhoea","0.0","0.00185","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Respiratory diseases","64.2","64.17478","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","other sense organ disorders","0.1","0.08747","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Breast cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Road injury","4.7","4.68848","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Digestive diseases","18.7","18.69423","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Poisonings","0.9","0.90248","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Acute hepatitis B","0.2","0.18205","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Trachea, bronchus, lung cancers","56.6","56.63513","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Tuberculosis","2.8","2.84294","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Pancreas cancer","1.2","1.22165","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Mental and behavioral disorders","4.1","4.05038","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Back and neck pain","0.0","0.00035","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Dengue","0.5","0.50321","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Genitourinary diseases","132.3","132.29912","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Other chromosomal anomalies","0.2","0.22534","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Childhood-cluster diseases","0.3","0.26190","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Eating disorders","0.1","0.08828","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Schizophrenia","1.3","1.32115","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Hyperplasia of prostate","0.0","0.00283","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Upper respiratory infections","0.1","0.10023","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Ascariasis","0.0","0.00602","","",""
