"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Other mental and behavioural disorders","0.1","0.11340","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Childhood-cluster diseases","6.5","6.54076","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Breast cancer","6.6","6.61328","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Melanoma and other skin cancers","0.0","0.04332","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Collective violence and legal intervention","0.3","0.33338","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Kidney diseases","1.7","1.65853","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Other infectious diseases","7.5","7.45924","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Leukaemia","2.4","2.41845","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Whooping cough","0.1","0.12906","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Stomach cancer","8.9","8.91327","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Other circulatory diseases","48.0","48.02623","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Idiopathic intellectual disability","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Iron-deficiency anaemia","1.3","1.25475","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Colon and rectum cancers","0.5","0.45896","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Neural tube defects","0.5","0.53747","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Lower respiratory infections","40.2","40.15811","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Other mental and behavioural disorders","0.5","0.52340","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Diarrhoeal diseases","16.4","16.42694","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Down's syndrome","0.2","0.16222","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Tuberculosis","59.7","59.66414","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Diarrhoeal diseases","362.5","362.46170","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Schistosomiasis","0.0","0.00386","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Ischaemic heart disease","643.1","643.10382","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Gynecological diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","All Causes","845.1","845.10669","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Tetanus","0.6","0.63192","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Acute hepatitis B","6.6","6.64808","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Congenital heart anomalies","1.2","1.23762","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Hyperplasia of prostate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Asthma","2.8","2.82192","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Epilepsy","4.1","4.12359","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Chagas disease","0.0","0.01450","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Other neonatal conditions","3.2","3.16117","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Onchocerciasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Rabies","2.2","2.17099","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Other unintentional injuries","49.2","49.23011","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Rheumatoid arthritis","0.2","0.15487","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Measles","0.1","0.09426","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Drug use disorders","0.7","0.71035","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Urolithiasis","0.1","0.08579","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Trichuriasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Syphilis","0.2","0.23004","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Hookworm disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Hyperplasia of prostate","0.0","0.00154","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Childhood-cluster diseases","2.0","1.99295","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Liver cancer","4.7","4.73399","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Respiratory diseases","55.9","55.88036","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Melanoma and other skin cancers","4.4","4.38094","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Protein-energy malnutrition","10.4","10.35240","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Other nutritional deficiencies","0.1","0.07422","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Neural tube defects","0.1","0.10029","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Whooping cough","1.4","1.39877","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Upper respiratory infections","0.0","0.02171","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","STDs excluding HIV","0.2","0.21872","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Infectious and parasitic diseases","200.7","200.70540","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Diphtheria","0.3","0.32866","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Corpus uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Hookworm disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","All Causes","138.8","138.83321","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Alzheimer's disease and other dementias","0.1","0.08918","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Other respiratory diseases","3.0","3.01258","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Down's syndrome","0.1","0.07668","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Whooping cough","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Road injury","13.5","13.48282","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Protein-energy malnutrition","1.2","1.17778","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Diphtheria","0.0","0.00713","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Other malignant neoplasms","2.5","2.47362","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Poisonings","5.7","5.70304","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Self-harm","16.9","16.85465","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Other nutritional deficiencies","0.1","0.06946","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Peptic ulcer disease","28.6","28.59468","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Syphilis","0.2","0.19281","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Colon and rectum cancers","28.9","28.92084","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Melanoma and other skin cancers","0.2","0.21055","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Rheumatoid arthritis","0.2","0.16219","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Drowning","2.9","2.94419","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Cleft lip and cleft palate","0.1","0.09034","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Parasitic and vector diseases","6.6","6.62466","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Liver cancer","29.0","29.00627","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Leukaemia","1.2","1.20741","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Mental and behavioral disorders","1.5","1.53553","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Alcohol use disorders","2.2","2.19317","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Exposure to forces of nature","0.0","0.00507","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Asthma","9.6","9.57645","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Interpersonal violence","11.1","11.05452","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Self-harm","22.0","21.95033","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Pancreas cancer","2.8","2.79706","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Acute hepatitis C","0.1","0.12743","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Gout","0.0","0.00196","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Other malignant neoplasms","41.1","41.05606","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Nutritional deficiencies","9.2","9.19084","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Genitourinary diseases","2.8","2.79012","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Ascariasis","0.1","0.07466","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Edentulism","0.3","0.28279","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Peptic ulcer disease","7.7","7.66915","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Malaria","8.0","7.98938","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Trachoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Peptic ulcer disease","5.0","4.95804","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Encephalitis","2.5","2.46115","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Other unintentional injuries","19.8","19.79534","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Oesophagus cancer","1.8","1.82582","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Self-harm","11.2","11.17624","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Skin diseases","2.1","2.11796","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Hookworm disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Mouth and oropharynx cancers","5.3","5.27512","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Back and neck pain","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Other musculoskeletal disorders","1.1","1.08233","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","HIV/AIDS","22.4","22.36816","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Stroke","4.9","4.91768","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Birth asphyxia and birth trauma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Other chromosomal anomalies","0.3","0.34037","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Skin diseases","22.1","22.13117","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Epilepsy","3.7","3.67626","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Digestive diseases","10.4","10.38995","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Other genitourinary diseases","93.0","93.03163","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Communicable & other Group I","1320.8","1320.75000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Idiopathic intellectual disability","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Other congenital anomalies","1.2","1.20996","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Leprosy","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Periodontal disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Other neoplasms","6.2","6.18268","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Mental and behavioral disorders","1.1","1.14050","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Injuries","156.0","155.96181","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Intestinal nematode infections","0.3","0.27361","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Bladder cancer","0.0","0.03413","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","other sense organ disorders","0.6","0.58376","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Leishmaniasis","1.5","1.50858","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Onchocerciasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Other neurological conditions","31.3","31.29381","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Dental caries","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Mouth and oropharynx cancers","43.6","43.63583","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Cervix uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Interpersonal violence","7.2","7.23409","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Other musculoskeletal disorders","12.4","12.35434","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Other STDs","0.0","0.02185","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Diabetes mellitus","23.3","23.31578","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Unintentional injuries","383.9","383.93100","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Encephalitis","1.2","1.18768","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Hyperplasia of prostate","0.0","0.00096","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Malaria","11.9","11.94223","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Back and neck pain","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Self-harm","14.5","14.50002","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Glaucoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Parasitic and vector diseases","12.8","12.79965","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Lymphomas, multiple myeloma","0.8","0.76761","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Other malignant neoplasms","72.9","72.88627","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Colon and rectum cancers","3.7","3.71510","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Protein-energy malnutrition","61.1","61.07352","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Respiratory infections","93.2","93.18449","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Birth asphyxia and birth trauma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Kidney diseases","3.5","3.51862","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Interpersonal violence","2.3","2.27489","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Osteoarthritis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Maternal conditions","10.3","10.29662","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Drug use disorders","0.7","0.68007","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Stomach cancer","5.3","5.29046","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Collective violence and legal intervention","0.9","0.85168","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Alcohol use disorders","0.4","0.38778","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Tuberculosis","1.0","0.99274","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Maternal conditions","42.6","42.57672","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Chlamydia","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Other congenital anomalies","0.5","0.47272","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Trichuriasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Trichuriasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Stroke","405.0","404.95511","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Gonorrhoea","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Cataracts","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Ischaemic heart disease","1707.4","1707.37000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Intentional injuries","15.9","15.85668","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Kidney diseases","4.6","4.58346","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Dengue","5.4","5.35704","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Lower respiratory infections","139.7","139.64999","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Hypertensive heart disease","0.2","0.21282","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Corpus uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Other musculoskeletal disorders","2.9","2.94337","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Trachea, bronchus, lung cancers","74.1","74.11037","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Oesophagus cancer","1.7","1.69026","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Other unintentional injuries","12.6","12.61385","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Infectious and parasitic diseases","111.7","111.68720","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Other genitourinary diseases","0.8","0.77065","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Dengue","1.2","1.17242","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Other nutritional deficiencies","0.1","0.06700","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Chlamydia","0.2","0.21001","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Measles","17.4","17.43335","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Asthma","0.7","0.70389","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Down's syndrome","0.5","0.52912","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Skin diseases","0.3","0.31127","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Tuberculosis","50.1","50.12948","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Other congenital anomalies","3.0","2.96444","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Chronic obstructive pulmonary disease","0.2","0.23180","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Cervix uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Neurological conditions","7.9","7.89925","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Gonorrhoea","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Iodine deficiency","0.0","0.00564","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Leishmaniasis","2.5","2.50367","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Appendicitis","0.8","0.76685","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Noncommunicable diseases","408.2","408.19601","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Unipolar depressive disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Exposure to forces of nature","0.0","0.04814","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Schizophrenia","0.5","0.49069","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Asthma","205.7","205.68460","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Parkinson's disease","10.9","10.87973","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Tuberculosis","211.6","211.62520","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Glaucoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Unipolar depressive disorders","0.0","0.00000","","",""
